Region,Speaker,Time,POS,VowelInWord,CoArtContext,Stress,VowelType,Duration,F1,F2,F3
North,WA_2,03:14,,a(u)SLe,a_S,,,219,517,1725,3034
North,WA_2,03:15,,auSL(e),L_$,,,250,657,2174,3148
North,WA_2,03:16,,(o),S_s,,,63,396,2333,3110
North,WA_2,03:16,,(a)dun@,s_d,,,141,626,1835,3166
North,WA_2,03:16,,ad(u)n@,d_n,,,104,390,1003,2761
North,WA_2,03:16,,adun(@),n_m,,,60,499,1646,3254
North,WA_2,03:17,,m(o)Rts@,m_R,,,104,415,797,2509
North,WA_2,03:17,,moRts(@),ts_k,,,109,440,2450,3064
North,WA_2,03:17,,k(u),k_j,,,50,443,956,2928
North,WA_2,03:17,,j(i)Le,j_L,,,156,343,2758,3509
North,WA_2,03:17,,jiL(e),L_$,,,211,576,2227,3272
North,WA_2,03:19,,(o),^_s,,,53,411,887,3050
North,WA_2,03:19,,(a)dun@,s_d,,,95,588,1938,3330
North,WA_2,03:19,,ad(u)n@,d_n,,,59,431,1899,3209
North,WA_2,03:19,,adun(@),n_m,,,38,436,1280,3239
North,WA_2,03:20,,m(o)Rts@,m_R,,,76,483,962,2646
North,WA_2,03:20,,moRts(@),ts_k,,,100,536,2420,3073
North,WA_2,03:20,,k(u),k_j,,,40,491,2031,3090
North,WA_2,03:20,,j(i)Le,j_L,,,137,378,2851,3610
North,WA_2,03:20,,jiL(e),L_S,,,48,377,2802,3437
North,WA_2,03:20,,t(u),t_a,,,60,581,1776,3177
North,WA_2,03:20,,(a)tsa,u_ts,,,55,518,1695,3140
North,WA_2,03:21,,ats(a),ts_c,,,151,697,1787,2996
North,WA_2,03:21,,c(i)aR@,c_a,,,47,725,2169,2451
North,WA_2,03:21,,ci(a)R@,i_R,,,108,743,1824,2967
North,WA_2,03:21,,ciaR(@),R_ts,,,76,516,1835,3008
North,WA_2,03:21,,ts(i),ts_o,,,37,425,2078,3067
North,WA_2,03:21,,(o),i_s,,,41,454,1805,3182
North,WA_2,03:21,,tR(a)k@,R_k,,,211,841,1686,2518
North,WA_2,03:22,,tRak(@),k_$,,,309,630,1832,2783
North,WA_2,03:23,,(a),^_l,,,124,809,1689,3095
North,WA_2,03:23,,l(u)p,l_p,,,173,457,900,2629
North,WA_2,03:23,,(a),p_t,,,180,773,1543,3166
North,WA_2,03:24,,t(u)tuloR,t_t,,,90,469,1473,3283
North,WA_2,03:24,,tut(u)loR,t_l,,,61,550,1527,3358
North,WA_2,03:24,,tutul(o)R,l_R,,,89,565,962,2750
North,WA_2,03:24,,k(a)di,k_d,,,155,805,1453,3085
North,WA_2,03:24,,kad(i),d_c,,,120,535,2107,2995
North,WA_2,03:25,,c(e),c_$,,,106,434,2652,3418
North,WA_2,03:25,,c(e)lea,c_l,,,116,477,2674,3420
North,WA_2,03:25,,cel(e)a,l_a,,,29,567,2155,3215
North,WA_2,03:25,,cele(a),e_b,,,40,498,1564,2875
North,WA_2,03:25,,b(u)k@ts,b_k,,,86,605,1380,2857
North,WA_2,03:26,,buk(@)ts,k_ts,,,112,621,2365,3251
North,WA_2,03:26,,(a),S_l,,,88,600,1908,3046
North,WA_2,03:26,,l(u)pu,l_p,,,99,436,1450,3057
North,WA_2,03:26,,lup(u),p_n,,,55,458,905,2836
North,WA_2,03:26,,n(u),n_L,,,64,382,1217,2485
North,WA_2,03:26,,k(a)di,k_d,,,199,842,1718,2671
North,WA_2,03:27,,kad(i),d_$,,,134,491,2284,2840
North,WA_2,03:28,,dz(@)se,dz_s,,,147,548,2251,3073
North,WA_2,03:28,,dz@s(e),s_l,,,78,431,2416,3085
North,WA_2,03:28,,l(u)pu,l_p,,,128,392,2356,3348
North,WA_2,03:28,,lup(u),p_a,,,51,577,1114,3180
North,WA_2,03:28,,(a)aa,u_a,,,285,826,1515,2892
North,WA_2,03:29,,a(a)a,a_a,,,204,797,1536,2320
North,WA_2,03:29,,aa(a),a_d,,,140,764,1593,2844
North,WA_2,03:29,,d(e)leri,d_l,,,58,469,1667,2650
North,WA_2,03:29,,del(e)ri,l_r,,,150,426,2600,3178
North,WA_2,03:29,,deler(i),r_ts,,,100,443,2242,3010
North,WA_2,03:30,,ts(i),ts_n,,,37,446,2298,3048
North,WA_2,03:30,,n(u),n_u,,,81,466,1291,2665
North,WA_2,03:30,,(u),u_S,,,64,437,1111,2788
North,WA_2,03:30,,St(i)am,t_a,,,30,517,2293,3119
North,WA_2,03:30,,Sti(a)m,i_m,,,109,644,2009,3103
North,WA_2,03:30,,l(e)tea,l_t,,,186,421,2493,3162
North,WA_2,03:30,,let(e)a,t_a,,,36,518,2360,3135
North,WA_2,03:30,,lete(a),e_i,,,73,514,2388,3164
North,WA_2,03:31,,(i)o,a_o,,,89,497,2369,3058
North,WA_2,03:31,,i(o),i_a,,,107,552,930,2693
North,WA_2,03:31,,(a)viam,o_v,,,46,504,894,2564
North,WA_2,03:31,,av(i)am,v_a,,,61,628,2171,3017
North,WA_2,03:31,,avi(a)m,i_m,,,99,826,1690,2876
North,WA_2,03:31,,(a)viam,s_v,,,76,672,1694,3256
North,WA_2,03:31,,av(i)am,v_a,,,49,602,1998,3130
North,WA_2,03:31,,avi(a)m,i_m,,,70,678,1742,2971
North,WA_2,03:31,,(a)steas@,m_s,,,42,603,1413,2676
North,WA_2,03:32,,ast(e)as@,t_a,,,57,728,2213,3227
North,WA_2,03:32,,aste(a)s@,e_s,,,105,712,1865,2812
North,WA_2,03:32,,asteas(@),s_d,,,89,476,1859,3263
North,WA_2,03:32,,d(u)Jau,d_J,,,88,417,2212,3226
North,WA_2,03:32,,duJ(a)u,J_u,,,198,759,1729,3164
North,WA_2,03:32,,duJa(u),a_$,,,151,585,1335,3087
North,WA_2,03:33,,dz(@)se,dz_s,,,136,481,2160,3205
North,WA_2,03:34,,dz@s(e),s_l,,,33,355,2297,3422
North,WA_2,03:34,,l(u)pu,l_p,,,150,311,1936,3038
North,WA_2,03:34,,lup(u),p_$,,,99,424,1330,3111
North,WA_2,03:35,,n(u),n_l,,,60,421,1115,2807
North,WA_2,03:35,,l(u),l_S,,,44,425,865,3070
North,WA_2,03:35,,St(i)am,t_a,,,34,539,2378,3064
North,WA_2,03:35,,Sti(a)m,i_m,,,64,714,2129,3171
North,WA_2,03:36,,s(i)nea,s_n,,,121,336,2679,3006
North,WA_2,03:36,,sin(e)a,n_a,,,58,573,2332,3166
North,WA_2,03:36,,sine(a),e_i,,,52,548,2414,3225
North,WA_2,03:36,,(i)u,a_u,,,87,454,2503,3383
North,WA_2,03:36,,i(u),i_u,,,53,522,936,2472
North,WA_2,03:36,,(u),u_a,,,88,551,894,2617
North,WA_2,03:36,,(a)vea,u_v,,,55,485,979,2817
North,WA_2,03:36,,av(e)a,v_a,,,65,632,2398,3019
North,WA_2,03:36,,ave(a),e_$,,,225,734,1841,2620
North,WA_2,03:37,,(u),^_s,,,54,459,740,2821
North,WA_2,03:37,,(u),s_a,,,28,621,1795,3404
North,WA_2,03:37,,(a)veam,u_v,,,41,710,1678,3262
North,WA_2,03:38,,av(e)am,v_a,,,36,679,1774,2433
North,WA_2,03:38,,ave(a)m,e_m,,,33,660,1713,3112
North,WA_2,03:38,,(a)steas,m_s,,,40,628,1635,2939
North,WA_2,03:38,,ast(e)as,t_a,,,78,639,1736,2597
North,WA_2,03:38,,aste(a)s,e_s,,,51,648,1457,2618
North,WA_2,03:38,,d(u)Jaua,d_J,,,61,409,2353,3599
North,WA_2,03:38,,duJ(a)ua,J_u,,,79,627,1994,3210
North,WA_2,03:38,,duJa(u)a,a_a,,,63,724,1682,3211
North,WA_2,03:38,,duJau(a),u_$,,,73,711,1405,3228
North,WA_2,03:39,,(a),k_l,,,70,674,1767,3140
North,WA_2,03:39,,l(u)i,l_i,,,75,393,1501,3028
North,WA_2,03:39,,lu(i),u_g,,,137,405,1344,2859
North,WA_2,03:39,,g(o)l,g_l,,,128,418,966,2877
North,WA_2,03:39,,n(u),n_L,,,55,416,1922,3191
North,WA_2,03:40,,k(@)dzu,k_dz,,,107,418,2009,3150
North,WA_2,03:40,,k@dz(u),dz_$,,,165,347,1152,3005
North,WA_2,03:40,,c(e)lea,c_l,,,98,392,2697,3368
North,WA_2,03:40,,cel(e)a,l_a,,,39,625,2221,3192
North,WA_2,03:41,,cele(a),e_$,,,32,573,2060,3296
North,WA_3,00:00,,k(@)nd,k_n,,,40,520,2375,3261
North,WA_3,00:00,,(e)Ram,d_R,,,50,565,1917,3331
North,WA_3,00:00,,eR(a)m,R_m,,,146,637,1435,3145
North,WA_3,00:00,,t(u),t_m,,,40,378,1552,3170
North,WA_3,00:00,,m(u)nti,m_n,,,120,473,1976,3506
North,WA_3,00:01,,munt(i),t_n,,,80,351,2336,2914
North,WA_3,00:01,,n(o)i,n_i,,,140,400,1264,2955
North,WA_3,00:01,,no(i),o_i,,,60,485,2352,2960
North,WA_3,00:01,,(i)Ram,i_R,,,114,479,2146,2881
North,WA_3,00:01,,iR(a)m,R_m,,,77,776,1466,2865
North,WA_3,00:01,,f(i)at@,f_a,,,40,523,2440,3260
North,WA_3,00:01,,fi(a)t@,i_t,,,189,826,1991,2913
North,WA_3,00:02,,fiat(@),t_m,,,90,456,1964,3155
North,WA_3,00:02,,m(i)ni,m_n,,,90,473,2690,3320
North,WA_3,00:02,,min(i),n_$,,,171,434,2267,3088
North,WA_3,00:03,,d(i),d_ts,,,295,337,2614,3646
North,WA_3,00:03,,ts(i)ntsi,ts_n,,,88,280,2321,3272
North,WA_3,00:03,,tsints(i),ts_J,,,101,366,2747,3595
North,WA_3,00:04,,(i)Ram,J_R,,,31,546,2020,3033
North,WA_3,00:04,,iR(a)m,R_m,,,64,682,1939,3355
North,WA_3,00:05,,St(i)i,t_i,,,96,362,2036,2854
North,WA_3,00:05,,Sti(i),i_s,,,74,457,2510,3294
North,WA_3,00:05,,s(u)m,s_m,,,40,416,1493,2995
North,WA_3,00:05,,l(e)ne,l_n,,,150,518,2238,3098
North,WA_3,00:06,,len(e),n_k,,,130,606,1421,2925
North,WA_3,00:06,,k(u)m,k_m,,,110,367,1136,2898
North,WA_3,00:06,,l(a)mnu,l_m,,,130,942,1579,2699
North,WA_3,00:06,,lamn(u),n_x,,,230,440,2181,2853
North,WA_3,00:07,,x(@)m@nili,x_m,,,70,498,1575,2984
North,WA_3,00:07,,x@m(@)nili,m_n,,,190,588,2281,3106
North,WA_3,00:07,,x@m@n(i)li,n_l,,,50,502,2638,3097
North,WA_3,00:07,,x@m@nil(i),l_t,,,110,364,2244,3213
North,WA_3,00:07,,t(u)ti,t_t,,,180,375,1907,3123
North,WA_3,00:07,,tut(i),t_a,,,42,438,2246,2969
North,WA_3,00:08,,(a)ko,i_k,,,98,408,2043,2998
North,WA_3,00:08,,ak(o),k_t,,,170,402,1080,3142
North,WA_3,00:08,,t(i)tsu,t_ts,,,120,403,2593,3072
North,WA_3,00:08,,tits(u),ts_i,,,42,424,1571,2988
North,WA_3,00:08,,(i)mnui,u_m,,,30,331,1168,2805
North,WA_3,00:08,,imn(u)i,n_i,,,43,484,1447,2938
North,WA_3,00:08,,imnu(i),u_n,,,91,549,2341,2985
North,WA_3,00:08,,n(a)utits,n_u,,,30,540,1488,3053
North,WA_3,00:08,,na(u)tits,a_t,,,143,568,1388,3078
North,WA_3,00:09,,naut(i)ts,t_ts,,,123,412,2354,3004
North,WA_3,00:09,,(e)mpadi,ts_m,,,62,473,1707,3023
North,WA_3,00:09,,emp(a)di,p_d,,,255,913,1644,2755
North,WA_3,00:09,,empad(i),d_$,,,53,528,1690,2709
North,WA_3,00:10,,(u)n@,^_n,,,140,456,1294,2836
North,WA_3,00:10,,un(@),n_v,,,95,441,2069,2888
North,WA_3,00:10,,v(e)niRe,v_n,,,70,434,2267,2895
North,WA_3,00:10,,ven(i)Re,n_R,,,105,487,2617,3226
North,WA_3,00:11,,veniR(e),R_dZ,,,131,413,1937,3187
North,WA_3,00:11,,dZ(i)ndili,dZ_n,,,100,377,2527,3269
North,WA_3,00:11,,dZind(i)li,d_l,,,50,411,2619,3161
North,WA_3,00:11,,dZindil(i),l_k,,,108,406,2397,3070
North,WA_3,00:11,,k(u),k_t,,,260,389,899,3207
North,WA_3,00:12,,t(e)bene,t_b,,,200,631,2152,2603
North,WA_3,00:12,,teb(e)ne,b_n,,,70,596,2118,3147
North,WA_3,00:12,,teben(e),n_d,,,216,570,1975,3225
North,WA_3,00:12,,d(a)Nge,d_N,,,50,661,1934,3159
North,WA_3,00:12,,daNg(e),g_d,,,350,576,1723,3099
North,WA_3,00:13,,d(a)Ngu,d_N,,,128,649,1450,3089
North,WA_3,00:13,,daNg(u),g_d,,,217,600,1201,3307
North,WA_3,00:13,,d(u)N,d_N,,,90,445,1703,3214
North,WA_3,00:14,,(u),n_l,,,123,602,1756,2680
North,WA_3,00:14,,l(o),l_l,,,112,542,1073,3136
North,WA_3,00:14,,l(@)na,l_n,,,157,648,2003,3088
North,WA_3,00:14,,l@n(a),n_t,,,120,539,1762,3024
North,WA_3,00:14,,t(u)t@,t_t,,,148,452,1470,3174
North,WA_3,00:15,,tut(@),t_k,,,43,512,1364,2971
North,WA_3,00:15,,k(u),k_d,,,117,422,1557,3166
North,WA_3,00:15,,d(e)fi,d_f,,,147,533,2375,2826
North,WA_3,00:15,,def(i),f_$,,,50,545,1632,2865
North,WA_3,00:16,,(u),n_l,,,120,394,1100,2950
North,WA_3,00:16,,l(o),l_l,,,132,587,1197,3207
North,WA_3,00:16,,l(@)na,l_n,,,152,673,1869,3011
North,WA_3,00:16,,l@n(a),n_t,,,156,547,1806,3136
North,WA_3,00:17,,t(u)t@,t_t,,,156,379,1462,3294
North,WA_3,00:17,,tut(@),t_k,,,110,548,1991,3033
North,WA_3,00:17,,k(a),k_d,,,192,728,1631,2925
North,WA_3,00:17,,d(i),d_a,,,40,594,2158,2930
North,WA_3,00:17,,(a)ua,i_u,,,30,714,1681,2950
North,WA_3,00:17,,a(u)a,a_a,,,40,471,1467,3034
North,WA_3,00:17,,au(a),u_n,,,100,765,1332,3147
North,WA_3,00:17,,n(@),n_u,,,90,443,1438,2716
North,WA_3,00:18,,(u),@_d,,,70,351,1437,2852
North,WA_3,00:18,,d(u)si,d_s,,,100,376,1477,3277
North,WA_3,00:18,,dus(i),s_i,,,145,371,2026,3033
North,WA_3,00:18,,(i)u,i_u,,,47,692,2185,3214
North,WA_3,00:18,,i(u),i_s,,,62,388,1847,3089
North,WA_3,00:18,,dz(@)k,dz_k,,,70,589,1818,3129
North,WA_3,00:18,,l(a),l_x,,,58,624,1704,3270
North,WA_3,00:19,,x(@)u,x_u,,,78,602,1785,3017
North,WA_3,00:19,,x@(u),@_ts,,,117,578,1690,3002
North,WA_3,00:19,,ts(e)l,ts_l,,,62,551,1723,2855
North,WA_3,00:19,,m(a)xe,m_x,,,100,1049,1643,2781
North,WA_3,00:19,,max(e),x_$,,,120,651,1894,3132
North,WA_3,00:20,,(u)N,S_N,,,85,396,1253,2821
North,WA_3,00:20,,k(@)ne,k_n,,,132,568,2551,3188
North,WA_3,00:21,,k@n(e),n_$,,,91,472,2529,3276
North,WA_3,00:21,,n(@),n_l,,,66,405,1488,2912
North,WA_3,00:21,,l(u)aR,l_a,,,40,634,1329,2909
North,WA_3,00:22,,lu(a)R,u_R,,,55,762,1306,3231
North,WA_3,00:22,,k(@)tsau,k_ts,,,91,469,2234,3304
North,WA_3,00:22,,k@ts(a)u,ts_u,,,148,1081,1693,3174
North,WA_3,00:22,,k@tsa(u),a_$,,,202,788,1461,3087
North,WA_3,00:23,,k(u),k_d,,,94,338,1527,3082
North,WA_3,00:24,,k(u),k_d,,,103,278,1495,2846
North,WA_3,00:24,,d(e)fi,d_f,,,115,458,2329,2967
North,WA_3,00:24,,def(i),f_dZ,,,100,387,1724,2838
North,WA_3,00:24,,dZ(i)ndili,dZ_n,,,55,266,2586,3147
North,WA_3,00:24,,dZind(i)li,d_l,,,41,407,2431,3120
North,WA_3,00:25,,dZindil(i),l_d,,,73,224,2017,2835
North,WA_3,00:25,,d(u)m,d_m,,,202,559,1386,3034
North,WA_3,00:25,,d(u)m,d_m,,,207,414,1272,3097
North,MA_1,00:00,,(e)ra,^_r,,,90,513,1576,2602
North,MA_1,00:00,,er(a),r_u,,,139,670,1029,2705
North,MA_1,00:00,,(u)n,a_n,,,181,568,760,2734
North,MA_1,00:01,,(o)r@,n_r,,,170,621,958,2675
North,MA_1,00:01,,or(@),r_$,,,306,583,1161,2383
North,MA_1,00:03,,n(a)stradin,n_s,,,80,588,948,2784
North,MA_1,00:03,,nastr(a)din,r_d,,,96,560,989,2608
North,MA_1,00:03,,nastrad(i)n,d_n,,,101,377,2059,2990
North,MA_1,00:03,,t(a)ros,t_r,,,64,502,969,2495
North,MA_1,00:03,,tar(o)s,r_s,,,100,606,2316,3161
North,MA_1,00:04,,nts(e),ts_$,,,158,527,1605,2521
North,MA_1,00:06,,S(i),S_$,,,374,480,2152,2843
North,MA_1,00:08,,n(a)stradin,n_s,,,69,671,925,2690
North,MA_1,00:09,,nastr(a)din,r_d,,,48,492,1200,2738
North,MA_1,00:09,,nastrad(i)n,d_n,,,57,455,1581,2782
North,MA_1,00:09,,(a)r@dea,n_r,,,79,607,1694,2590
North,MA_1,00:09,,ar(@)dea,r_d,,,93,484,1490,2393
North,MA_1,00:09,,ar@d(e)a,d_a,,,65,490,2199,3033
North,MA_1,00:09,,ar@de(a),e_x,,,167,667,1490,2168
North,MA_1,00:09,,x(o)ra,x_r,,,100,588,779,2509
North,MA_1,00:09,,xor(a),r_t,,,90,537,1034,2293
North,MA_1,00:10,,t(u)t@,t_t,,,169,369,1370,2971
North,MA_1,00:10,,tut(@),t_$,,,149,462,1790,2672
North,MA_1,00:11,,(a)z@,^_z,,,137,641,1142,2719
North,MA_1,00:11,,az(@),z_m,,,90,498,938,2852
North,MA_1,00:11,,m(i),m_a,,,39,406,922,2816
North,MA_1,00:11,,(a)r@dea,i_r,,,30,642,1327,2397
North,MA_1,00:11,,ar(@)dea,r_d,,,36,518,985,2363
North,MA_1,00:12,,ar@d(e)a,d_a,,,33,485,995,2608
North,MA_1,00:12,,ar@de(a),e_m,,,60,629,1294,2537
North,MA_1,00:12,,m(i)ni,m_n,,,128,426,2274,2930
North,MA_1,00:12,,min(i),n_m,,,62,523,2133,2899
North,MA_1,00:12,,m(@)ni,m_n,,,112,558,1569,2540
North,MA_1,00:12,,m@n(i),n_$,,,222,473,2129,2801
North,MA_1,00:13,,(a)lant,^_l,,,77,602,902,2826
North,MA_1,00:13,,al(a)nt,l_n,,,101,704,1062,2855
North,MA_1,00:13,,p(@)im@ni,p_i,,,30,436,582,2464
North,MA_1,00:13,,p@(i)m@ni,@_m,,,30,342,1060,2497
North,MA_1,00:13,,p@im(@)ni,m_n,,,81,543,1767,2650
North,MA_1,00:13,,p@im@n(i),n_a,,,22,653,1406,2542
North,MA_1,00:14,,(a)lant,i_l,,,61,591,1113,2605
North,MA_1,00:14,,al(a)nt,l_n,,,80,716,1102,2663
North,MA_1,00:14,,S(i),S_ts,,,69,404,1914,2716
North,MA_1,00:14,,ts(a)re,ts_r,,,83,633,1119,2442
North,MA_1,00:14,,tsar(e),r_b,,,60,468,1454,2386
North,MA_1,00:14,,b(i)lea,b_l,,,32,396,1681,2708
North,MA_1,00:14,,bil(e)a,l_a,,,39,543,1205,2532
North,MA_1,00:14,,bile(a),e_x,,,141,675,1252,2420
North,MA_1,00:15,,x(o)ra,x_r,,,90,559,861,2500
North,MA_1,00:15,,xor(a),r_t,,,70,537,1139,2336
North,MA_1,00:15,,t(o)ra,t_r,,,65,495,832,2560
North,MA_1,00:15,,tor(a),r_k,,,85,536,1373,2563
North,MA_1,00:15,,k(@),k_v,,,60,426,1737,2765
North,MA_1,00:15,,v(i)dea,v_d,,,80,358,1597,2717
North,MA_1,00:15,,vid(e)a,d_a,,,35,488,2022,2934
North,MA_1,00:15,,vide(a),e_k,,,74,555,1381,2180
North,MA_1,00:15,,k(@),k_a,,,60,380,1194,2358
North,MA_1,00:15,,(a)r@dea,@_r,,,76,534,1601,2679
North,MA_1,00:16,,ar(@)dea,r_d,,,64,452,1028,2368
North,MA_1,00:16,,ar@d(e)a,d_a,,,44,443,1917,2674
North,MA_1,00:16,,ar@de(a),e_k,,,116,655,1373,2402
North,MA_1,00:16,,k(e)i,k_i,,,70,439,2399,2950
North,MA_1,00:16,,ke(i),e_n,,,80,367,1769,2922
North,MA_1,00:16,,n(a)stradin,n_s,,,69,611,1366,2732
North,MA_1,00:16,,nastr(a)din,r_d,,,117,536,1039,2585
North,MA_1,00:16,,nastrad(i)n,d_n,,,68,425,1887,2966
North,MA_1,00:17,,S(i),S_u,,,41,486,1882,2734
North,MA_1,00:17,,(u)n,i_n,,,75,578,2602,3169
North,MA_1,00:17,,(a)dunari,n_d,,,70,596,817,2499
North,MA_1,00:17,,ad(u)nari,d_n,,,44,444,1027,2664
North,MA_1,00:17,,adun(a)ri,n_r,,,90,633,1078,2490
North,MA_1,00:17,,adunar(i),r_x,,,29,552,1396,2355
North,MA_1,00:17,,x(o)ra,x_r,,,100,584,865,2258
North,MA_1,00:18,,xor(a),r_f,,,60,588,988,2532
North,MA_1,00:18,,f(a)k,f_k,,,88,595,1041,2290
North,MA_1,00:18,,(u)n@,k_n,,,50,434,1251,2602
North,MA_1,00:18,,un(@),n_dz,,,74,339,1242,2695
North,MA_1,00:18,,dz(u)@,dz_@,,,73,430,882,2759
North,MA_1,00:18,,dzu(@),u_S,,,106,523,1011,2662
North,MA_1,00:18,,S(i),S_dz,,,220,418,2339,3026
North,MA_1,00:19,,dz(@)sir@,dz_s,,,105,562,1819,2354
North,MA_1,00:19,,dz@s(i)r@,s_r,,,62,498,1735,2908
North,MA_1,00:19,,dz@sir(@),r_ts,,,61,384,1658,2884
North,MA_1,00:19,,ts(i),ts_n,,,76,407,2111,2556
North,MA_1,00:19,,n(o)i,n_i,,,103,467,863,2631
North,MA_1,00:19,,no(i),o_t,,,89,400,947,2635
North,MA_1,00:20,,t(o)ra,t_r,,,93,465,723,2583
North,MA_1,00:20,,tor(a),r_ts,,,168,614,1097,2574
North,MA_1,00:20,,ts(i),ts_L,,,138,340,2370,2963
North,MA_1,00:20,,dzts(e)m,ts_m,,,77,452,2090,2981
North,MA_1,00:20,,(a)l,m_l,,,44,637,1906,3132
North,MA_1,00:21,,n(a)stradin,n_s,,,70,581,1072,2491
North,MA_1,00:21,,nastr(a)din,r_d,,,48,510,864,2747
North,MA_1,00:21,,nastrad(i)n,d_n,,,44,372,2421,2933
North,MA_1,00:21,,l(u),l_l,,,91,393,780,2626
North,MA_1,00:21,,l(o)m,l_m,,,131,439,805,2646
North,MA_1,00:22,,l(u),l_a,,,71,487,850,2505
North,MA_1,00:22,,(a)Ruk@m,u_R,,,76,437,724,2471
North,MA_1,00:22,,aR(u)k@m,R_k,,,30,283,905,2548
North,MA_1,00:22,,aRuk(@)m,k_m,,,91,601,2161,2829
North,MA_1,00:22,,t(u),t_$,,,341,401,788,2633
North,MA_1,00:24,,t(u),t_r,,,102,584,1755,2734
North,MA_1,00:24,,r(@)u,r_u,,,129,599,1770,2520
North,MA_1,00:25,,r@(u),@_s,,,96,533,1753,2344
North,MA_1,00:25,,l(u),l_n,,,83,598,671,2411
North,MA_1,00:25,,n(i)k@m,n_k,,,99,436,1529,2571
North,MA_1,00:25,,nik(@)m,k_m,,,127,521,1931,2912
North,MA_1,00:26,,l(u),l_k,,,117,355,1408,2564
North,MA_1,00:26,,k(i)rem,k_r,,,47,436,2050,2708
North,MA_1,00:26,,kir(e)m,r_m,,,72,477,1962,2496
North,MA_1,00:26,,d(i)p,d_p,,,120,356,2259,3073
North,MA_1,00:28,,(a)S@,^_S,,,88,630,1152,2700
North,MA_1,00:28,,aS(@),S_f,,,82,563,1786,2691
North,MA_1,00:28,,f(e)tsir@,f_ts,,,130,456,1896,2484
North,MA_1,00:28,,fets(i)r@,ts_r,,,27,449,1848,2274
North,MA_1,00:28,,fetsir(@),r_s,,,38,450,1448,2566
North,MA_1,00:29,,st(i)ni,t_n,,,67,468,2140,2538
North,MA_1,00:29,,stin(i),n_g,,,87,431,2199,2938
North,MA_1,00:29,,gr(i)r,r_r,,,74,408,1784,2479
North,MA_1,00:29,,(a)l,r_l,,,33,556,1088,2240
North,MA_1,00:29,,n(a)stradin,n_s,,,57,504,967,2441
North,MA_1,00:29,,nastr(a)din,r_d,,,60,479,1188,2241
North,MA_1,00:29,,nastrad(i)n,d_n,,,112,374,2099,3051
North,MA_1,00:31,,d(i)miatsa,d_m,,,57,428,2113,2905
North,MA_1,00:31,,dim(i)atsa,m_a,,,45,571,2460,2954
North,MA_1,00:31,,dimi(a)tsa,i_ts,,,139,625,1434,2408
North,MA_1,00:31,,dimiats(a),ts_a,,,30,573,1747,2904
North,MA_1,00:31,,(a)klotsi,a_k,,,43,578,950,2539
North,MA_1,00:31,,akl(o)tsi,l_ts,,,84,541,774,2808
North,MA_1,00:31,,aklots(i),ts_$,,,61,477,1839,2938
North,MA_1,00:33,,(o),^_n,,,137,531,999,2706
North,MA_1,00:34,,n(a)stradin,n_s,,,59,603,1267,2823
North,MA_1,00:34,,nastr(a)din,r_d,,,55,514,1177,2780
North,MA_1,00:34,,nastrad(i)n,d_n,,,82,420,2268,3044
North,MA_1,00:34,,(a)i,n_i,,,68,663,1586,2567
North,MA_1,00:34,,a(i),a_k,,,95,593,1787,2766
North,MA_1,00:34,,k(u)lea,k_l,,,50,462,978,2489
North,MA_1,00:34,,kul(e)a,l_a,,,42,600,778,2502
North,MA_1,00:34,,kule(a),e_k,,,68,583,945,2063
North,MA_1,00:35,,k(@),k_t,,,76,432,1644,2563
North,MA_1,00:35,,t(i),t_v,,,79,450,1415,2601
North,MA_1,00:35,,vr(e)m,r_m,,,101,495,1936,2655
North,MA_1,00:35,,sk(u)l@,k_l,,,66,658,1017,2688
North,MA_1,00:35,,skul(@),l_n,,,64,612,1245,2461
North,MA_1,00:35,,n(a)stradin,n_s,,,60,611,1195,2392
North,MA_1,00:36,,nastr(a)din,r_d,,,62,547,1003,2778
North,MA_1,00:36,,nastrad(i)n,d_n,,,79,420,2156,2985
North,MA_1,00:36,,n(e)si,n_s,,,100,442,1531,2462
North,MA_1,00:36,,nes(i),s_a,,,50,524,1900,2898
North,MA_1,00:36,,(a)klo,i_k,,,59,410,1807,2870
North,MA_1,00:36,,akl(o),l_S,,,89,507,800,2594
North,MA_1,00:36,,S(i),S_dz,,,300,455,2254,2815
North,MA_1,00:37,,dzsr(e),r_$,,,268,544,1652,2591
North,MA_1,00:38,,n(e),n_a,,,80,622,1484,2565
North,MA_1,00:38,,(a)i,e_i,,,62,708,1031,1906
North,MA_1,00:38,,a(i),a_a,,,43,708,925,2184
North,MA_1,00:38,,(a)r@s@,i_r,,,45,650,1420,2176
North,MA_1,00:38,,ar(@)s@,r_s,,,141,567,1539,2363
North,MA_1,00:39,,ar@s(@),s_n,,,62,422,1845,2753
North,MA_1,00:39,,n(e),n_a,,,35,548,1929,2983
North,MA_1,00:39,,(a)i,e_i,,,32,612,1977,2876
North,MA_1,00:39,,a(i),a_f,,,38,494,1754,2472
North,MA_1,00:39,,f(a)pt@,f_p,,,139,654,950,2287
North,MA_1,00:39,,fapt(@),t_t,,,80,427,1288,2863
North,MA_1,00:39,,t(o)t@na,t_t,,,140,481,809,2847
North,MA_1,00:40,,tot(@)na,t_n,,,66,466,1163,2688
North,MA_1,00:40,,tot@n(a),n_a,,,32,628,902,2699
North,MA_1,00:40,,(a)l,a_l,,,32,540,1003,2710
North,MA_1,00:40,,S(i)Situ,S_S,,,32,432,2238,2945
