Region,Speaker,Time,POS,VowelInWord,CoArtContext,Stress,VowelType,Duration,F1,F2,F3
North,MG_1,03:52,V,ts(@)ne,ts_n,yes,1,108,692,1651,2420
North,MG_1,03:56,V,dz(@)k,dz_k,yes,1,135,682,1585,2295
North,MG_1,03:57,V,dz(@),dz_n,yes,1,38,406,1542,2514
North,MG_1,03:57,D,v(@)r,v_r,yes,2,49,503,1285,2342
North,MG_1,03:57,D,v(@),v_a,yes,2,50,428,1375,2356
North,MG_1,04:03,N,b(@)rbatu,b_r,pre,2,22,549,1108,2500
North,MG_1,04:05,C,k(@),k_S,pre,2,64,417,1854,2474
North,MG_1,04:06,V,duk(@),k_dz,post,2,101,451,1650,2426
North,MG_1,04:14,R,din(@)poi,n_p,pre,2,88,411,1640,2393
North,MG_1,04:15,V,nesir(@),r_a,no,2,29,585,1492,2292
North,MG_1,04:16,R,akas(@),s_$,post,2,65,896,1702,2992
North,MG_1,04:17,V,st(@)tia,t_t,pre,2,54,627,1837,2853
North,MG_1,04:18,T,n(@),n_D,post,2,87,447,1267,2839
North,MG_1,04:20,A,muSat(@),t_$,post,2,75,507,1540,2596
North,MG_1,04:22,A,aStarat(@),t_$,post,2,60,816,1722,2688
North,MG_1,04:28,V,ts(@)nia,ts_n,pre,1,55,577,1949,2880
North,MG_1,04:42,V,dzs(@),s_$,no,2,60,421,1647,2537
North,MG_1,04:47,R,jam(@),m_k,post,2,112,675,1255,2278
North,MG_1,04:47,R,din(@)poi,n_p,pre,2,76,442,1530,2456
North,MG_1,04:49,V,tur(@),r_k,yes,2,51,542,1556,2309
North,MG_1,04:49,R,din(@)poi,n_p,pre,2,69,714,1842,2869
North,MG_1,04:53,N,k(@)pestur,k_p,pre,2,145,544,1464,2465
North,MG_1,04:53,A,sp(@)ndzurat,p_n,no,1,64,351,1408,2767
North,MG_1,04:55,N,k(@)pestur,k_p,pre,2,85,454,1696,2382
North,MG_1,04:58,N,k(@)pestru,k_p,pre,2,111,489,1558,2362
North,MG_1,04:59,R,k(@)tse,k_ts,pre,2,36,552,1676,2613
North,MG_1,05:00,A,sp(@)ndzurat,p_n,no,1,61,307,1304,2691
North,MG_1,05:03,V,dz(@)s,dz_s,yes,1,36,571,1477,2446
North,MG_1,05:06,V,(@)si,i_s,yes,1,54,409,1802,2578
North,MG_1,05:09,P,aist(@),t_r,post,2,90,704,1700,2847
North,MG_1,05:09,N,ar(@)deri,r_d,pre,1,81,415,1409,2403
North,MG_1,05:12,R,nafor(@),r_t,post,2,101,555,1359,2361
North,MG_1,05:14,V,ieS(@),S_t,yes,2,138,502,1601,2504
North,MG_1,05:18,R,aS(@)tsi,S_ts,yes,1,97,435,1546,2527
North,MG_1,05:22,V,sufl(@),l_$,yes,2,115,638,1672,2447
North,MG_1,05:24,N,Sk(@)mb,k_m,yes,2,136,618,1815,2499
North,MG_1,05:28,P,plin(@),n_$,post,2,257,565,1476,2583
North,MG_1,05:28,N,Sk(@)mbi,k_m,yes,2,109,479,1947,2579
North,MG_1,05:31,V,dz(@)si,dz_s,yes,1,75,422,1583,2630
North,MG_1,05:33,V,loar(@),r_t,post,2,165,580,1322,2427
North,MG_1,05:33,V,viad(@),d_ts,post,2,62,421,1513,2476
North,MG_1,05:35,N,p(@)ne,p_n,yes,1,208,492,1866,2563
North,MG_1,05:41,V,sp(@)ndzurar@,p_n,no,1,45,621,1539,2798
North,MG_1,05:42,V,sp@ndzurar(@),r_$,post,2,88,566,1467,2298
North,MG_1,05:43,N,uS(@),S_$,post,2,31,774,1634,2469
North,MG_1,05:46,V,t(@)rku,t_r,pre,2,30,466,1385,2546
North,MG_1,05:46,T,un(@),n_dz,post,2,83,373,1424,2736
North,MG_1,05:46,N,dzu(@),u_$,post,2,114,456,1309,2615
North,MG_1,05:48,N,dz(@)le,dz_l,yes,1,119,472,1679,2635
North,MG_1,05:49,T,un(@),n_s,post,2,56,529,1588,2639
North,MG_1,05:49,N,st(@)m@n,t_m,pre,2,54,393,1528,2650
North,MG_1,05:49,N,st@m(@)n,m_n,yes,1,80,580,1634,2556
North,MG_1,05:51,N,st(@)m@J,t_m,pre,2,40,352,1606,2792
North,MG_1,05:51,N,st@m(@)J,m_J,yes,1,90,439,1707,2545
North,MG_1,05:55,V,aSt(@)ptea,t_p,pre,2,124,559,1878,2754
North,MG_1,05:57,V,kr(@)sku,r_s,pre,2,26,1309,2496,3437
North,MG_1,06:00,V,auS(@),S_$,post,2,183,541,1730,2513
North,MG_1,06:03,N,x(@)bar,x_b,pre,2,91,454,1258,2409
North,MG_1,06:16,R,akas(@),s_$,post,2,29,786,1618,3044
North,MG_1,06:18,V,dz(@)si,dz_s,yes,1,68,410,1566,2567
North,MG_1,06:22,N,or(@),r_dz,post,2,98,549,1504,2445
North,MG_1,06:25,V,iS(@),S_t,yes,2,158,488,1743,2416
North,MG_1,06:25,N,xor(@),r_ts,post,2,67,430,1649,2455
North,MG_1,06:26,V,iS(@),S_n,yes,2,49,640,1523,2544
North,MG_1,06:26,R,nafor(@),r_$,post,2,54,595,1600,2416
North,MG_1,06:27,V,avdz(@),dz_$,yes,2,125,628,1968,2744
North,MG_1,06:34,V,NJ|ats(@),ts_o,post,2,20,855,1953,3033
North,MG_1,06:42,V,avdz(@),dz_$,yes,2,220,571,1711,2662
North,MG_1,06:43,R,din(@)poi,n_p,pre,2,79,342,1594,2497
North,MG_1,06:45,V,Ng(@)tsat,g_ts,pre,2,42,397,1527,2742
North,MG_1,06:56,A,v(@)rtos,v_r,pre,1,24,496,1084,2190
North,MG_1,06:57,V,dz(@)k,dz_k,yes,1,140,581,1669,2351
North,MG_1,07:03,V,ts(@)n@,ts_n,yes,1,100,566,1725,2498
North,MG_1,07:03,V,ts@n(@),n_m,post,2,72,477,1755,2509
North,MG_1,07:06,C,k(@),k_m,pre,2,39,387,1853,2338
North,MG_1,07:10,N,p(@)ne,p_n,yes,1,120,592,1686,2421
North,MG_1,07:13,N,turt(@),t_$,post,2,145,497,1524,2495
North,MG_1,07:17,N,r(@)u,r_u,yes,1,266,568,1712,2455
North,MG_1,07:20,V,v(@)dzu,v_dz,pre,2,78,472,1719,2838
North,MG_1,07:20,N,r(@)u,r_u,yes,1,81,570,1642,2534
North,MG_1,07:24,P,aist(@),t_$,post,2,39,432,1587,2719
North,MG_1,07:26,V,dz(@)se,dz_s,yes,1,74,448,1648,2450
North,MG_1,07:27,N,b(@)rbate,b_r,pre,2,35,515,1022,2495
North,MG_1,07:28,V,dz(@)s,dz_s,yes,1,51,368,1713,2542
North,MG_1,07:33,V,dz(@)si,dz_s,yes,1,51,351,1508,2630
North,MG_1,07:34,V,t(@)rku,t_r,pre,2,41,444,1515,2219
North,MG_1,07:37,V,fug(@),g_l,post,2,50,433,1427,2319
North,MG_1,07:39,V,t(@)rku,t_r,pre,2,36,754,1822,2847
North,MG_1,07:44,N,Sk(@)mb@,k_m,yes,2,99,516,1737,2390
North,MG_1,07:45,N,Sk@mb(@),b_k,post,2,31,406,1776,2261
North,MG_1,07:53,P,ts(@),ts_dz,pre,2,61,412,1642,2650
North,MG_1,07:53,V,dz(@)k,dz_k,yes,1,193,536,1769,2415
North,MG_1,07:55,P,aist(@),t_$,post,2,177,462,1573,2446
North,MG_1,07:56,N,b(@)rbat,b_r,pre,2,34,607,1363,2464
North,MG_1,07:57,N,b(@)rbat,b_r,pre,2,30,514,964,2601
North,MG_1,07:57,P,t(@)l,t_l,yes,2,91,515,1476,2301
North,MG_1,08:00,D,tut(@),t_d,post,2,57,371,1523,2595
North,MG_1,08:02,D,ais(@),s_D,post,2,131,355,1647,2712
North,MG_1,08:03,D,aist(@),t_f,post,2,55,400,1569,2709
North,MG_1,08:03,R,axt(@)n,t_n,yes,1,63,451,1536,2536
North,MG_1,08:04,P,(@)L,i_L,pre,1,135,358,2204,2603
North,MG_1,08:08,V,dz(@)si,dz_s,yes,1,79,345,1721,2564
North,MG_1,08:15,N,b(@)rbat,b_r,pre,2,29,466,1286,2334
North,MG_1,08:17,V,ak(@)tsaS,k_ts,pre,2,51,436,1388,2526
North,MG_1,08:18,V,t(@)iaS,t_i,pre,2,110,333,1980,2647
North,MG_1,08:22,N,b(@)rbat,b_r,pre,2,30,535,1265,2163
North,MG_1,08:24,N,p(@)ndeka,p_n,yes,1,226,584,1706,2450
North,MG_1,08:26,N,iepr(@),r_$,post,2,99,584,1539,2375
North,MG_1,08:27,N,iepr(@),r_d,post,2,123,469,1456,2335
North,MG_1,08:27,N,p(@)ndk,p_n,yes,1,174,490,1721,2576
North,MG_1,08:28,V,dz(@)si,dz_s,yes,1,93,374,1655,2664
North,MG_1,08:31,N,p(@)ndka,p_n,yes,1,109,545,1722,2412
North,MG_1,08:32,N,iepr(@),r_e,post,2,47,444,1426,2553
North,MG_1,08:32,N,p(@)lumbu,p_l,pre,2,35,476,1207,2412
North,MG_1,08:34,N,p(@)lumbu,p_l,pre,2,28,607,1283,2783
North,MG_1,08:35,N,b(@)rbat,b_r,pre,2,27,491,1026,2677
North,MG_1,08:38,N,p(@)ndka,p_n,yes,1,94,522,1699,2417
North,MG_1,08:39,N,p(@)lumbu,p_l,pre,2,47,518,1038,2577
North,MG_1,08:40,V,s(@)n,s_n,yes,2,76,571,1457,2566
North,MG_1,08:44,V,akats(@),ts_s,post,2,33,476,1519,2753
North,MG_1,08:44,A,st(@)rmit,t_r,pre,1,47,449,1549,2535
North,MG_1,08:49,N,b(@)rbat,b_r,pre,2,32,563,1219,2587
North,MG_1,08:50,P,t(@)l,t_l,yes,2,57,476,1673,2483
North,MG_1,08:52,V,m(@)k@,m_k,yes,1,116,621,1754,2559
North,MG_1,08:53,V,m@k(@),k_v,post,2,44,490,1745,2412
North,MG_1,08:53,P,v(@)r,v_r,yes,2,87,605,1580,2409
North,MG_1,08:53,N,b(@)rbat,b_r,pre,2,48,750,1332,2564
North,MG_1,08:53,P,t(@)l,t_l,yes,2,54,513,1500,2484
North,MG_1,08:58,V,t(@)rku,t_r,pre,2,26,480,1642,2746
North,MG_1,08:59,N,uS(@),S_$,post,2,141,448,1709,2517
North,MG_1,08:59,C,k(@),k_s,no,2,72,427,1528,2623
North,MG_1,09:01,V,v(@)dzu,v_dz,pre,2,45,1427,2715,3349
North,MG_1,09:01,N,Sk(@)mb,k_m,yes,2,105,771,2050,2714
North,MG_1,09:03,V,v(@)dzu,v_dz,pre,2,39,257,1357,2975
North,MG_1,09:03,N,Sk(@)mbi,k_m,yes,2,114,454,1844,2642
North,MG_1,09:05,T,un(@),n_S,post,2,43,353,1631,2626
North,MG_1,09:05,N,Sk(@)mb@,k_m,yes,2,116,486,1837,2520
North,MG_1,09:05,N,Sk@mb(@),b_$,post,2,76,474,1668,2611
North,MG_1,09:05,D,st(@),t_S,pre,2,101,686,1987,2912
North,MG_1,09:06,N,Sk(@)mb,k_m,yes,2,92,495,1835,2567
North,MG_1,09:07,A,sp(@)ndzuratu,p_n,no,1,56,358,1276,2909
North,MG_1,09:08,V,k(@)n@sku,k_n,no,2,41,371,1166,2841
North,MG_1,09:08,V,k@n(@)sku,n_s,pre,2,33,483,1380,2765
North,MG_1,09:11,C,k(@),k_e,pre,2,63,364,2062,2730
North,MG_1,09:14,V,b(@)ga,b_g,pre,2,48,434,1195,2612
North,MG_1,09:14,R,ndzian(@),n_$,post,2,129,489,1616,2533
North,MG_1,09:15,N,plesk(@),k_a,post,2,32,477,1624,2388
North,MG_1,09:17,N,pliaSk(@),k_$,post,2,59,712,1704,2519
North,MG_1,09:20,N,Sk(@)mb@,k_m,yes,2,83,476,2027,2638
North,MG_1,09:21,N,Sk@mb(@),b_$,post,2,52,644,1533,2504
North,MG_1,09:22,V,ib(@),b_f,post,2,39,520,1364,2514
North,MG_1,09:27,V,tur(@),r_f,yes,2,120,616,1566,2375
North,MG_1,09:33,N,xor(@),r_$,post,2,182,606,1500,2368
North,MG_1,09:36,T,n(@),n_k,post,2,84,477,1358,2403
North,MG_1,09:36,N,k(@)p,k_p,yes,2,103,461,1887,2506
North,MG_1,09:38,V,k(@)fta,k_f,pre,2,31,699,1169,2597
North,MG_1,09:40,V,avdz(@),dz_m,yes,2,103,466,1640,2555
North,MG_1,09:42,C,k(@),k_$,yes,2,157,480,1817,2495
North,MG_1,09:49,R,akas(@),s_l,post,2,52,506,1184,2575
North,MG_1,09:51,V,m(@)k@,m_k,pre,1,52,496,1269,2653
North,MG_1,09:52,V,m@k(@),k_b,yes,2,237,528,1746,2433
North,MG_1,09:54,V,ts(@)n,ts_n,yes,1,53,469,1680,2548
North,MG_1,09:57,N,k(@)pr@,k_p,yes,2,134,583,1625,2268
North,MG_1,09:57,N,k@pr(@),r_dz,post,2,33,532,1370,2519
North,MG_1,09:59,T,un(@),n_a,post,2,30,505,1299,2475
North,MG_1,10:02,N,p(@)dura,p_d,pre,2,100,417,1269,2690
North,MG_1,10:03,A,lai(@),i_n,post,2,47,651,1501,2482
North,MG_1,10:03,R,ndzian(@),n_dz,post,2,76,486,1571,2560
North,MG_1,10:05,N,p(@)Sun@,p_S,pre,2,40,366,1632,2273
North,MG_1,10:06,N,p@Sun(@),n_b,post,2,113,359,1509,2375
North,MG_1,10:06,A,bun(@),n_dz,post,2,104,501,1398,2481
North,MG_1,10:08,C,k(@),k_a,no,2,30,441,1685,2566
North,MG_1,10:10,V,m(@)k@,m_k,yes,1,75,498,1855,2420
North,MG_1,10:11,V,m@k(@),k_t,post,2,135,426,1734,2393
North,MG_1,10:12,N,k(@)pr@,k_p,yes,2,109,593,1683,2368
North,MG_1,10:12,N,k@pr(@),r_dz,post,2,54,558,1532,2582
North,MG_1,10:17,D,alant(@),t_dz,post,2,90,453,1345,2720
North,MG_1,10:18,N,dzu(@),u_$,post,2,111,489,1245,2667
North,MG_1,10:18,V,cisir(@),r_$,post,2,114,503,1509,2411
North,MG_1,10:21,T,un(@),n_s,post,2,63,383,1598,2662
North,MG_1,10:21,N,st(@)m@n@,t_m,pre,2,57,439,1614,2590
North,MG_1,10:22,N,st@m(@)n@,m_n,yes,1,121,607,1799,2684
North,MG_1,10:22,N,st@m@n(@),n_$,post,2,113,553,1717,2660
North,MG_1,10:23,N,k(@)pr@,k_p,yes,2,95,534,1862,2561
North,MG_1,10:23,N,k@pr(@),r_a,post,2,26,675,1420,2225
North,MG_1,10:30,N,dz(@)li,dz_l,yes,1,89,435,1867,2592
North,MG_1,10:34,S,k(@)t@,k_t,yes,2,50,1149,2135,3168
North,MG_1,10:34,S,k@t(@),t_p,post,2,65,498,1692,2566
North,MG_1,10:34,N,p(@)duria,p_d,pre,2,56,396,1407,2617
North,MG_1,10:35,C,k(@)n,k_n,yes,1,29,592,1364,2444
North,MG_1,10:35,V,v(@)dzu,v_dz,pre,2,59,446,1287,2758
North,MG_1,10:37,V,dz(@)si,dz_s,yes,1,99,564,1691,2803
North,MG_1,10:41,D,alant(@),t_dz,post,2,67,396,1396,2671
North,MG_1,10:41,N,dzu(@),u_ts,post,2,33,371,1404,2787
North,MG_1,10:44,N,k(@)pr@,k_p,yes,2,112,561,1676,2463
North,MG_1,10:44,N,k@pr(@),r_S,post,2,51,632,1570,2320
North,MG_1,10:45,N,p(@)dura,p_d,pre,2,86,571,1650,2889
North,MG_1,10:48,T,un(@),n_$,post,2,110,581,1202,2521
North,MG_1,10:49,A,muSat(@),t_$,post,2,75,800,1652,2507
North,MG_1,10:55,P,un(@),n_v,post,2,34,414,1449,2402
North,MG_1,11:00,N,p(@)dura,p_d,pre,2,93,414,1285,2547
North,MG_1,11:04,C,k(@),k_i,yes,2,37,418,1871,2413
North,MG_1,11:10,M,doi(@),i_dz,post,2,96,486,1680,2451
North,MG_1,11:16,V,m(@)k,m_k,yes,1,68,547,1669,2032
North,MG_1,11:17,N,k(@)pr@,k_p,yes,2,108,575,1570,2289
North,MG_1,11:18,N,k@pr(@),r_dz,post,2,75,639,1530,2440
North,MG_1,11:20,V,b(@)tur@,b_t,pre,2,69,526,1373,2894
North,MG_1,11:20,V,b@tur(@),r_d,post,2,78,421,1232,2511
North,MG_1,11:21,M,doi(@),i_$,post,2,43,519,1604,2267
North,MG_1,11:29,V,avdz(@),dz_p,yes,2,170,534,1579,2405
North,MG_1,11:34,V,dus(@),s_k,post,2,41,378,1779,2737
North,MG_1,11:34,N,k(@)pr,k_p,yes,2,136,541,1624,2398
North,MG_1,11:36,V,skul(@),l_S,yes,2,83,452,1596,2446
North,MG_1,11:42,C,k(@)nd,k_n,yes,1,69,493,1649,2376
North,MG_1,11:42,V,k(@)dia,k_d,pre,2,53,390,1664,2444
North,MG_1,11:43,V,x(@)rsia,x_r,pre,2,43,392,1703,2373
North,MG_1,11:44,V,k(@)dia,k_d,pre,2,36,394,1644,2364
North,MG_1,11:46,V,dz(@)si,dz_s,yes,1,39,432,1638,2516
North,MG_1,11:50,D,Cam(@),m_dz,post,2,93,442,1355,2441
North,MG_1,11:50,V,dz(@)si,dz_s,yes,1,41,372,1620,2559
North,MG_1,11:55,N,or(@),r_dz,post,2,124,780,1458,2622
North,MG_1,11:59,N,turt(@),t_k,post,2,38,384,1474,2457
North,MG_1,12:01,V,dz(@)si,dz_s,yes,1,96,446,1746,2567
North,MG_1,12:02,V,b(@)gam,b_g,pre,2,39,350,1259,2607
North,MG_1,12:03,N,or(@),r_dz,post,2,66,666,1451,2517
North,MG_1,12:04,V,avdz(@),dz_p,yes,2,136,533,1517,2626
North,MG_1,12:07,N,moS(@),S_dz,post,2,165,421,1723,2601
North,MG_1,12:08,C,k(@),k_n,pre,2,98,471,1380,2619
North,MG_1,12:09,R,ntror(@),r_dz,post,2,71,511,1489,2743
North,MG_1,12:11,N,ap(@),p_dz,post,2,80,392,1454,2671
North,MG_1,12:12,C,k(@),k_v,pre,2,42,413,1355,2437
North,MG_1,12:14,V,p(@)tse,p_ts,pre,2,27,426,1354,2733
North,MG_1,12:18,V,m(@)k@,m_k,pre,1,67,535,1457,2642
North,MG_1,12:18,V,m@k(@),k_t,yes,2,164,526,1795,2602
North,MG_1,12:20,N,ap(@),p_a,post,2,20,687,1169,2320
North,MG_1,12:23,V,ak(@)ts@,k_ts,pre,2,31,414,1474,2600
North,MG_1,12:24,V,ak@ts(@),ts_p,yes,2,143,548,1568,2491
North,MG_1,12:24,V,bg(@),g_d,yes,2,94,434,1603,2485
North,MG_1,12:27,V,disik(@),k_p,yes,2,110,462,1850,2535
North,MG_1,12:27,N,p(@)ndika,p_n,yes,1,83,627,1628,2465
North,MG_1,12:33,V,dz(@)sum,dz_s,yes,1,109,528,1563,2474
North,MG_1,12:36,N,iepur(@),r_d,no,2,69,472,1305,2347
North,MG_1,12:36,N,p(@)ndik@,p_n,yes,1,98,617,1550,2596
North,MG_1,12:37,N,p@ndik(@),k_$,no,2,91,481,1709,2464
North,MG_1,12:38,V,disik(@),k_p,yes,2,117,412,1878,2424
North,MG_1,12:38,N,p(@)ndka,p_n,yes,1,75,560,1613,2380
North,MG_1,12:42,N,b(@)rbatu,b_r,pre,2,33,625,1348,2605
North,MG_1,12:44,V,disik(@),k_p,yes,2,143,480,1761,2361
North,MG_1,12:44,N,p(@)ndka,p_n,yes,1,79,574,1592,2488
North,MG_1,12:45,N,p(@)lumbu,p_l,pre,2,30,534,1209,2760
North,MG_1,12:50,N,p(@)ndk,p_n,yes,1,126,548,1734,2415
North,MG_1,12:50,N,p(@)lumbu,p_l,pre,2,34,533,1059,2601
North,MG_1,12:51,N,ou(@),u_$,no,2,101,676,1447,2564
North,MG_1,12:52,V,k(@)ts@,k_ts,pre,2,25,676,1488,2701
North,MG_1,12:52,V,k@ts(@),ts_S,yes,2,50,441,1678,2509
North,MG_1,12:52,A,St(@)rmitu,t_r,pre,1,24,437,1398,2517
North,MG_1,12:56,V,dz(@)si,dz_s,yes,1,93,440,1682,2486
North,MG_1,13:00,V,p(@)tsat@,p_ts,pre,2,37,510,1242,2631
North,MG_1,13:00,V,p@tsat(@),t_k,post,2,67,544,1452,2455
North,MG_1,13:05,A,mbar(@),r_i,post,2,34,605,1502,2385
North,MG_1,13:07,V,iNJ|adz(@),dz_f,post,2,51,516,1479,2699
North,MG_1,13:10,S,k(@)t@,k_t,yes,2,38,411,1589,2326
North,MG_1,13:10,S,k@t(@),t_n,post,2,52,394,1592,2336
North,MG_1,13:13,A,m(@)ratu,m_r,pre,2,30,673,1310,2510
North,MG_1,13:16,N,p(@)ni,p_n,yes,1,107,538,1741,2454
North,MG_1,13:17,A,arumn(@),n_$,post,2,140,708,1425,2516
North,MG_1,13:22,N,r(@)u,r_u,yes,1,204,584,1693,2399
North,MG_1,13:27,N,b(@)rbate,b_r,pre,2,35,498,1129,2516
North,MG_1,13:29,V,dz(@)s,dz_s,yes,1,94,453,1602,2540
North,MG_1,13:33,V,jin(@),n_dz,post,2,120,542,1444,2691
North,MG_1,13:33,V,dz(@)si,dz_s,yes,1,72,449,1421,2677
North,MG_1,13:34,V,askap(@),p_m,post,2,52,490,1416,2419
North,MG_1,13:35,C,k(@),k_s,pre,2,47,470,1628,2445
North,MG_1,13:42,N,r(@)u,r_u,yes,1,95,502,1620,2294
North,MG_1,13:45,R,akas(@),s_l,post,2,28,619,1470,2663
North,MG_1,13:45,N,b(@)rbat,b_r,pre,2,30,545,1362,2198
North,MG_1,13:46,R,akas(@),s_l,post,2,22,620,1377,2516
North,MG_1,13:55,N,tSorg(@),g_$,post,2,184,527,1639,2353
North,MG_1,13:59,V,dz(@)si,dz_s,yes,1,72,379,1684,2526
North,MG_1,14:03,Q,s(@),s_s,pre,2,35,351,1409,2926
North,MG_1,14:06,V,vindek(@),k_m,no,2,49,398,1612,2442
North,MG_1,14:09,N,tSorg(@),g_$,post,2,77,523,1517,2332
North,MG_1,14:15,N,uS(@),S_dz,post,2,70,414,1548,2670
North,MG_1,14:16,A,Ng(@)ts@t,g_ts,pre,2,45,407,1492,2580
North,MG_1,14:16,A,Ng@ts(@)t,ts_t,yes,1,96,488,1643,2491
North,MG_1,14:16,N,Sk(@)mb@,k_m,yes,2,101,514,1809,2464
North,MG_1,14:17,N,Sk@mb(@),b_dz,post,2,57,574,1563,2607
North,MG_1,14:18,V,iNJ|adz(@),dz_f,post,2,160,480,1556,2501
North,MG_1,14:23,V,dz(@)si,dz_s,yes,1,50,384,1525,2619
North,MG_1,14:25,V,sufl(@),l_f,yes,2,161,588,1427,2413
North,MG_1,14:27,V,iNJ|(@),J|_f,yes,2,134,567,1609,2484
North,MG_1,14:29,V,dz(@)s,dz_s,yes,1,134,420,1734,2374
North,MG_1,14:30,V,b(@)Sar@,b_S,pre,2,45,439,1532,2576
North,MG_1,14:30,V,b@Sar(@),r_d,post,2,111,657,1363,2457
North,MG_1,14:32,N,k(@)ne,k_n,yes,1,167,552,1831,2532
North,MG_1,14:32,V,dz(@)si,dz_s,yes,1,74,421,1564,2451
North,MG_1,14:35,V,fr(@)msir@,r_m,yes,1,66,546,1521,2291
North,MG_1,14:35,V,fr@msir(@),r_$,no,2,92,609,1610,2560
North,MG_1,14:37,V,b(@)g@,b_g,pre,2,61,653,1595,2555
North,MG_1,14:37,V,b@g(@),g_z,yes,2,100,396,1850,2578
North,MG_1,14:39,V,bag(@),g_z,post,2,98,484,1673,2650
North,MG_1,14:40,V,dz(@)si,dz_s,yes,1,54,395,1547,2765
North,MG_1,14:41,V,bag(@),g_z,post,2,85,358,1789,2612
North,MG_1,14:43,R,nafo(@),o_dz,post,2,78,503,1377,2482
North,MG_1,14:44,V,s(@)nt,s_n,yes,2,64,465,1468,2487
North,MG_1,14:44,N,Sk(@)mb@,k_m,yes,2,103,498,1858,2531
North,MG_1,14:44,N,Sk@mb(@),b_t,post,2,114,523,1708,2528
North,MG_1,14:45,V,aStiapt(@),t_p,post,2,83,501,1468,2466
North,MG_1,14:46,N,prints(@),ts_a,post,1,27,493,1636,2529
North,MG_1,14:46,R,akas(@),s_dz,post,2,74,613,1595,2656
North,MG_1,14:48,V,l(@)sar@,l_s,pre,2,35,576,1334,2640
North,MG_1,14:48,V,l@sar(@),r_m,post,2,55,626,1292,2549
North,MG_1,14:53,R,akas(@),s_$,post,2,68,728,1583,2486
North,MG_1,14:54,V,b(@)nar@,b_n,pre,2,44,544,1358,2452
North,MG_1,14:54,V,b@nar(@),r_$,post,2,149,630,1469,2514
North,MG_1,14:55,V,x(@)rsir@,x_r,pre,2,43,403,1521,2609
North,MG_1,14:55,V,x@rsir(@),r_$,post,2,106,488,1640,2471
North,MS_1,00:13,A,gol(@),l_n,post,2,108,563,1615,2517
North,MS_1,00:14,N,r(@)m@J,r_m,pre,2,51,513,1360,2256
North,MS_1,00:15,N,r@m(@)J,m_J,yes,1,132,654,1903,2660
North,MS_1,00:18,V,apres(@),s_d,post,2,96,421,1876,3002
North,MS_1,00:18,N,r(@)m@J,r_m,pre,2,51,473,1534,2469
North,MS_1,00:18,N,r@m(@)J,m_J,yes,1,52,628,1871,2575
North,MS_1,00:20,V,arm(@)s@,m_s,yes,2,82,533,1833,2552
North,MS_1,00:20,V,arm@s(@),s_d,post,2,96,309,1557,2697
North,MS_1,00:21,N,r(@)m@J,r_m,pre,2,50,469,1699,2112
North,MS_1,00:21,N,r@m(@)J,m_J,yes,1,81,687,1886,2684
North,MS_1,00:31,T,un(@),n_v,post,2,76,576,1398,2221
North,MS_1,00:31,N,vark(@),k_dz,post,2,54,513,1702,2377
North,MS_1,00:32,V,dz(@)si,dz_s,yes,1,98,343,1884,3140
North,MS_1,00:33,D,ai(@)nti,i_n,yes,1,36,530,2033,2313
North,MS_1,00:34,D,ai(@)nti,i_n,yes,1,65,530,1920,2601
North,MS_1,00:36,V,s(@)n,s_n,yes,2,178,540,1918,2819
North,MS_1,00:37,V,s(@)nt,s_n,yes,2,128,646,1917,2812
North,MS_1,00:37,V,dz(@)si,dz_s,yes,1,37,321,1525,2961
North,MS_1,00:38,P,k(@)ti,k_t,yes,2,64,343,2045,2594
North,MS_1,00:38,T,un(@),n_tS,post,2,80,394,2073,2900
North,MS_1,00:39,N,tSift(@),t_$,post,2,95,592,1886,2652
North,MS_1,00:41,T,un(@),n_k,post,2,108,481,1506,2452
North,MS_1,00:41,N,kapr(@),r_$,post,2,123,633,1802,2337
North,MS_1,00:44,N,iap(@),p_$,post,2,190,547,1765,2430
North,MS_1,00:46,V,s(@)n,s_n,yes,2,65,604,1821,2416
North,MS_1,00:52,P,aist(@),t_$,post,2,131,579,1652,2594
North,MS_1,00:53,C,k(@),k_u,no,2,15,460,1756,2828
North,MS_1,00:59,N,sk(@)ndur,k_n,yes,1,168,622,1809,2353
North,MS_1,00:59,C,k(@),k_i,pre,2,50,512,1756,2087
North,MS_1,01:02,V,d(@)tsem,d_ts,pre,1,96,406,1587,2745
North,MS_1,01:05,C,k(@)ndu,k_n,yes,1,73,556,1777,2199
North,MS_1,01:12,N,dz(@)li,dz_l,yes,1,156,680,2028,2680
North,MS_1,01:14,N,dz(@)li,dz_l,yes,1,69,540,2064,2709
North,MS_1,01:15,N,m(@)kari,m_k,pre,1,75,630,1460,2485
North,MS_1,01:22,C,k(@)nd,k_n,yes,1,60,622,1915,2461
North,MS_1,01:25,N,t(@)poxli,t_p,pre,2,123,445,1590,2344
North,MS_1,01:28,S,k(@)ti,k_t,yes,2,75,438,2008,2626
North,MS_1,01:28,P,n(@)s,n_s,yes,2,134,585,1886,2626
North,MS_1,01:35,V,iS(@),S_t,yes,2,228,650,1803,2738
North,MS_1,01:36,V,b(@)g@,b_g,pre,2,65,486,1584,2131
North,MS_1,01:36,V,b@g(@),g_d,yes,2,118,508,1952,2365
North,MS_1,01:39,D,tut(@),t_$,post,2,192,615,1541,2589
North,MS_1,01:42,V,dz(@)s@,dz_s,yes,1,111,583,1830,2780
